fundid,description,security_master_id,Expected_Date,Expected_Amount,Actual_Date,actual_amount,transaction_type,price,value,cusip,isin,asofdate
2,"CMLTI 2013-A AIO",295754,2015-03-25 00:00:00.0000000,13049.85,2015-03-25 00:00:00.0000000,13049.87,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2015-04-25 00:00:00.0000000,12838.8168620987,2015-04-27 00:00:00.0000000,12838.8,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2015-05-25 00:00:00.0000000,12764.869504,2015-05-26 00:00:00.0000000,12764.869504,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2015-06-25 00:00:00.0000000,12048.5199209685,2015-06-25 00:00:00.0000000,12048.5199209685,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2015-07-25 00:00:00.0000000,11073,2015-07-28 00:00:00.0000000,11073.03,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2015-08-25 00:00:00.0000000,10249.7967649467,2015-08-25 00:00:00.0000000,10249.7967649467,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2015-09-25 00:00:00.0000000,10417.28,2015-09-25 00:00:00.0000000,10417.29,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2015-10-25 00:00:00.0000000,9239.32,2015-10-26 00:00:00.0000000,9239.34,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2015-11-25 00:00:00.0000000,9425.64130598521,2015-11-25 00:00:00.0000000,9425.64130598521,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2015-12-25 00:00:00.0000000,9569.56,2015-12-28 00:00:00.0000000,9569.56,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2016-01-25 00:00:00.0000000,9756.52,2016-01-25 00:00:00.0000000,9756.53,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2016-02-25 00:00:00.0000000,9706.643264,2016-02-25 00:00:00.0000000,9706.643264,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2016-03-25 00:00:00.0000000,9940.59673088887,2016-03-25 00:00:00.0000000,9940.59673088887,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2016-04-25 00:00:00.0000000,9823.47182132758,2016-04-25 00:00:00.0000000,9823.47182132758,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2016-05-25 00:00:00.0000000,9907.86,2016-05-25 00:00:00.0000000,9907.87,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2016-06-25 00:00:00.0000000,9522.37,2016-06-27 00:00:00.0000000,9522.36,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2016-07-25 00:00:00.0000000,9620.71,2016-07-25 00:00:00.0000000,9620.69,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2016-08-25 00:00:00.0000000,9319.31809494699,2016-08-25 00:00:00.0000000,9319.31809494699,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2016-09-25 00:00:00.0000000,9175.82233710662,2016-09-25 00:00:00.0000000,9175.82233710662,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2016-10-25 00:00:00.0000000,8832.62,2016-10-25 00:00:00.0000000,8832.64,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2016-11-25 00:00:00.0000000,9685.57,2016-11-25 00:00:00.0000000,9685.56,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2016-12-25 00:00:00.0000000,9822.62352039648,2016-12-27 00:00:00.0000000,9822.64,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2017-01-25 00:00:00.0000000,10044.691738148,2017-01-25 00:00:00.0000000,10044.691738148,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2017-02-25 00:00:00.0000000,9853.62609175955,2017-02-27 00:00:00.0000000,9853.62,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2017-03-25 00:00:00.0000000,9681.80556582871,2017-03-27 00:00:00.0000000,9681.83,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2017-04-25 00:00:00.0000000,9544.82193146961,2017-04-25 00:00:00.0000000,9544.85,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2017-05-25 00:00:00.0000000,9596.18655284964,2017-05-25 00:00:00.0000000,9596.18655284964,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2017-06-25 00:00:00.0000000,9501.397406805,2017-06-25 00:00:00.0000000,9501.38,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2017-07-25 00:00:00.0000000,9385.79661124997,2017-07-25 00:00:00.0000000,9385.79661124997,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2017-08-25 00:00:00.0000000,8614.17077361396,2017-08-25 00:00:00.0000000,8614.17077361396,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2017-09-25 00:00:00.0000000,7934.89380301061,2017-09-25 00:00:00.0000000,7934.89380301061,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2017-10-25 00:00:00.0000000,7241.44455151788,2017-10-25 00:00:00.0000000,7241.44455151788,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2017-11-25 00:00:00.0000000,7183.6,2017-11-27 00:00:00.0000000,7183.59,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2017-12-25 00:00:00.0000000,7090.44,2017-12-26 00:00:00.0000000,7090.44,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2018-01-25 00:00:00.0000000,7141.51187416083,2018-01-25 00:00:00.0000000,7141.51187416083,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2018-02-25 00:00:00.0000000,6527.82270388281,2018-02-26 00:00:00.0000000,6527.81,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2018-03-25 00:00:00.0000000,6575.73191280334,2018-03-25 00:00:00.0000000,6575.73191280334,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2018-04-25 00:00:00.0000000,6538.10693883787,2018-04-25 00:00:00.0000000,6538.10693883787,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2018-05-25 00:00:00.0000000,6307.44543265399,2018-05-25 00:00:00.0000000,6307.44543265399,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2018-06-25 00:00:00.0000000,6096.39098865831,2018-06-25 00:00:00.0000000,6096.39098865831,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2018-07-25 00:00:00.0000000,6220.84521826456,2018-07-25 00:00:00.0000000,6220.84521826456,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2018-08-25 00:00:00.0000000,5951.91,2018-08-27 00:00:00.0000000,5951.91,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2018-09-25 00:00:00.0000000,5740.12439127158,2018-09-25 00:00:00.0000000,5740.12439127158,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2018-10-25 00:00:00.0000000,5841.71408311413,2018-10-25 00:00:00.0000000,5841.71408311413,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2018-11-25 00:00:00.0000000,6619.91,2018-11-26 00:00:00.0000000,6619.91,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2018-12-25 00:00:00.0000000,6959.27,2018-12-26 00:00:00.0000000,6959.27,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2019-01-25 00:00:00.0000000,7126.24811274002,2019-01-25 00:00:00.0000000,7126.24811274002,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2019-02-25 00:00:00.0000000,6967.58756192075,2019-02-25 00:00:00.0000000,6967.58756192075,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2019-03-25 00:00:00.0000000,7543.44,2019-03-25 00:00:00.0000000,7543.44,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2019-04-25 00:00:00.0000000,7514.39668678839,2019-04-25 00:00:00.0000000,7514.39668678839,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2019-05-25 00:00:00.0000000,6994.6,2019-05-28 00:00:00.0000000,6994.6,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2019-06-25 00:00:00.0000000,6985.36,2019-06-25 00:00:00.0000000,6985.36,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2019-07-25 00:00:00.0000000,6796.91224224694,2019-07-25 00:00:00.0000000,6796.91224224694,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2019-08-25 00:00:00.0000000,5721.11,2019-08-26 00:00:00.0000000,5721.11,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2019-09-25 00:00:00.0000000,4986.26480280322,2019-09-25 00:00:00.0000000,4986.26480280322,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2019-10-25 00:00:00.0000000,4662.58992719056,2019-10-25 00:00:00.0000000,4662.58992719056,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2019-11-25 00:00:00.0000000,3905.67,2019-11-25 00:00:00.0000000,3906.65,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2019-12-25 00:00:00.0000000,3381.23,2019-12-26 00:00:00.0000000,3381.23,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2020-01-25 00:00:00.0000000,2933.25,2020-01-27 00:00:00.0000000,2933.25,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2020-02-25 00:00:00.0000000,2549.00574223057,2020-02-25 00:00:00.0000000,2549.00574223057,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2020-03-25 00:00:00.0000000,2525.3296632427,2020-03-25 00:00:00.0000000,2525.3296632427,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2020-04-25 00:00:00.0000000,2398.04776386599,2020-04-27 00:00:00.0000000,2398.04776386599,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2020-05-25 00:00:00.0000000,2043.51452804855,2020-05-25 00:00:00.0000000,2043.51452804855,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2020-06-25 00:00:00.0000000,1981.35386348503,2020-06-25 00:00:00.0000000,1981.35386348503,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2020-07-25 00:00:00.0000000,1763.48756301237,2020-07-27 00:00:00.0000000,1763.48756301237,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2020-08-25 00:00:00.0000000,1681.14016395769,2020-08-25 00:00:00.0000000,1681.12,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2020-09-25 00:00:00.0000000,1629.1534552282,2020-09-25 00:00:00.0000000,1629.15,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2020-10-25 00:00:00.0000000,1474.22260083616,2020-10-25 00:00:00.0000000,1474.25,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2020-11-25 00:00:00.0000000,895.480601250969,2020-11-25 00:00:00.0000000,895.480601250969,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2020-12-25 00:00:00.0000000,669.671376393149,2020-12-28 00:00:00.0000000,669.671376393149,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2021-01-25 00:00:00.0000000,448.295937735376,2021-01-25 00:00:00.0000000,448.29,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2021-02-25 00:00:00.0000000,336.006343481536,2021-02-25 00:00:00.0000000,336.03,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2021-03-25 00:00:00.0000000,334.93748430831,2021-03-25 00:00:00.0000000,334.94,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2021-04-25 00:00:00.0000000,189.465185298388,2021-04-26 00:00:00.0000000,189.47,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2021-05-25 00:00:00.0000000,89.4363671691648,2021-05-25 00:00:00.0000000,89.42,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2021-06-25 00:00:00.0000000,89.9227263696801,2021-06-25 00:00:00.0000000,89.94,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A AIO",295754,2021-08-25 00:00:00.0000000,0.00104252549785333,2021-08-25 00:00:00.0000000,0.00104252549785333,"Bond Interest",1.0771800000,12261.60,"17320XAB0","US17320XAB01",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-04-30 00:00:00.0000000,-7772.70939444445,2013-05-02 00:00:00.0000000,-7772.71,"Bond Purchase Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-04-30 00:00:00.0000000,-2060290,2013-05-02 00:00:00.0000000,-2060290,"Bond Purchase Principal",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-05-25 00:00:00.0000000,3669.12452689209,2013-05-28 00:00:00.0000000,3669.13,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-05-25 00:00:00.0000000,7515.73,2013-05-28 00:00:00.0000000,7515.73,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-06-25 00:00:00.0000000,7418.7272224,2013-06-25 00:00:00.0000000,7418.73,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-06-25 00:00:00.0000000,4467.12386498199,2013-06-25 00:00:00.0000000,4467.12386498199,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-07-25 00:00:00.0000000,4454.47035797346,2013-07-25 00:00:00.0000000,4454.46,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-07-25 00:00:00.0000000,7385.971604,2013-07-25 00:00:00.0000000,7385.97,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-08-25 00:00:00.0000000,7341.1919268083,2013-08-26 00:00:00.0000000,7341.1919268083,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-08-25 00:00:00.0000000,4538.30691903042,2013-08-26 00:00:00.0000000,4538.3,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-09-25 00:00:00.0000000,4474.181012,2013-09-25 00:00:00.0000000,4474.19,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-09-25 00:00:00.0000000,7333.997048,2013-09-25 00:00:00.0000000,7334,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-10-25 00:00:00.0000000,7092.52334520492,2013-10-25 00:00:00.0000000,7092.52334520492,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-10-25 00:00:00.0000000,4594.66252486828,2013-10-25 00:00:00.0000000,4594.65,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-11-25 00:00:00.0000000,4535.41210336782,2013-11-25 00:00:00.0000000,4535.42,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-11-25 00:00:00.0000000,7041.64535,2013-11-25 00:00:00.0000000,7041.64535,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-12-25 00:00:00.0000000,7021.661688,2013-12-26 00:00:00.0000000,7021.661688,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2013-12-25 00:00:00.0000000,4691.2809115082,2013-12-26 00:00:00.0000000,4691.27,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-01-25 00:00:00.0000000,4696.220422,2014-01-28 00:00:00.0000000,4696.22,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-01-25 00:00:00.0000000,6982.686526,2014-01-28 00:00:00.0000000,6982.69,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-02-25 00:00:00.0000000,6920.302326,2014-02-25 00:00:00.0000000,6920.302326,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-02-25 00:00:00.0000000,4697.59163375785,2014-02-25 00:00:00.0000000,4697.59163375785,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-03-25 00:00:00.0000000,4788.8695660422,2014-03-25 00:00:00.0000000,4788.87,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-03-25 00:00:00.0000000,6852.365702,2014-03-25 00:00:00.0000000,6852.365702,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-04-25 00:00:00.0000000,6840.075324,2014-04-25 00:00:00.0000000,6840.08,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-04-25 00:00:00.0000000,4854.81417979991,2014-04-25 00:00:00.0000000,4854.8,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-05-25 00:00:00.0000000,5007.08605182366,2014-05-27 00:00:00.0000000,5007.1,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-05-25 00:00:00.0000000,6848.67474395185,2014-05-27 00:00:00.0000000,6848.68,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-06-25 00:00:00.0000000,6858.6680756478,2014-06-25 00:00:00.0000000,6858.6680756478,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-06-25 00:00:00.0000000,5145.0138180032,2014-06-25 00:00:00.0000000,5144.99,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-07-25 00:00:00.0000000,5194.72322239961,2014-07-25 00:00:00.0000000,5194.74,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-07-25 00:00:00.0000000,6840.84686970403,2014-07-25 00:00:00.0000000,6840.85,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-08-25 00:00:00.0000000,6831.99563305907,2014-08-25 00:00:00.0000000,6832,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-08-25 00:00:00.0000000,5132.88047157067,2014-08-25 00:00:00.0000000,5132.88,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-09-25 00:00:00.0000000,5169.5010328,2014-09-25 00:00:00.0000000,5169.49,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-09-25 00:00:00.0000000,6782.5688318,2014-09-25 00:00:00.0000000,6782.5688318,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-10-25 00:00:00.0000000,6754.8335429203,2014-10-27 00:00:00.0000000,6754.84,"Bond Interest",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
2,"CMLTI 2013-A B2",295756,2014-10-25 00:00:00.0000000,5176.84830406484,2014-10-27 00:00:00.0000000,5176.85,"Principal Paydown",98.5747600000,1108951.17,"17320XAD6","US17320XAD66",2021-08-31 00:00:00.0000000
